"product_name","product_link","category_name","category_url"
"Paiste Alpha Brilliant 18 Thin Crash","https://www.kosmic.com.au/paiste-alpha-brilliant-18-thin-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Alpha Brilliant 19 Rock Crash","https://www.kosmic.com.au/paiste-alpha-brilliant-19-rock-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Classic Sounds 14"" Medium Hi-Hats","https://www.kosmic.com.au/paiste-formula-602-classic-sounds-14-medium-hi-hat","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Classic Sounds 15"" Medium Hi-Hats","https://www.kosmic.com.au/paiste-formula-602-classic-sounds-15-medium-hi-hat","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Classic Sounds 16"" Paper Thin Crash","https://www.kosmic.com.au/paiste-formula-602-classic-sounds-16-paper-thin-cr","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Classic Sounds 16"" Thin Crash","https://www.kosmic.com.au/paiste-formula-602-classic-sounds-16-thin-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Classic Sounds 18"" Paper Thin Crash","https://www.kosmic.com.au/paiste-formula-602-classic-sounds-18-paper-thin-cr","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Classic Sounds 18"" Thin Crash","https://www.kosmic.com.au/paiste-formula-602-classic-sounds-18-thin-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Classic Sounds 20"" Medium Ride","https://www.kosmic.com.au/paiste-formula-602-classic-sounds-20-medium-ride","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Classic Sounds 20"" Thin Crash","https://www.kosmic.com.au/paiste-formula-602-classic-sounds-20-thin-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Classic Sounds 22"" Thin Crash","https://www.kosmic.com.au/paiste-formula-602-classic-sounds-22-thin-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Classic Sounds 24"" Medium Ride","https://www.kosmic.com.au/paiste-formula-602-classic-sounds-24-medium-ride","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Modern Essentials 10"" Splash","https://www.kosmic.com.au/paiste-formula-602-modern-essentials-10-splash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Modern Essentials 14"" Hi-Hats","https://www.kosmic.com.au/paiste-formula-602-modern-essentials-14-hi-hats","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Modern Essentials 15"" Hi-Hats","https://www.kosmic.com.au/paiste-formula-602-modern-essentials-15-hi-hats","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Modern Essentials 16"" Crash","https://www.kosmic.com.au/paiste-formula-602-modern-essentials-16-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Modern Essentials 18"" China","https://www.kosmic.com.au/paiste-formula-602-modern-essentials-18-china","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Modern Essentials 18"" Crash","https://www.kosmic.com.au/paiste-formula-602-modern-essentials-18-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Modern Essentials 20"" Crash","https://www.kosmic.com.au/paiste-formula-602-modern-essentials-20-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Modern Essentials 20"" Ride","https://www.kosmic.com.au/paiste-formula-602-modern-essentials-20-ride","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Modern Essentials 22"" Ride","https://www.kosmic.com.au/paiste-formula-602-modern-essentials-22-ride","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Formula 602 Modern Essentials 8"" Splash","https://www.kosmic.com.au/paiste-formula-602-modern-essentials-8-splash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Giant Beat 14"" Hi-Hats","https://www.kosmic.com.au/paiste-giant-beat-14-hi-hats","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Giant Beat 15"" Hi-Hats","https://www.kosmic.com.au/paiste-giant-beat-15-hi-hats","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Giant Beat 18"" Multi-Functional","https://www.kosmic.com.au/paiste-giant-beat-18-multi-functional","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Giant Beat 18"" Thin","https://www.kosmic.com.au/paiste-giant-beat-18-thin","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Giant Beat 20"" Multi-Functional","https://www.kosmic.com.au/paiste-giant-beat-20-multi-functional","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Giant Beat 20"" Thin","https://www.kosmic.com.au/paiste-giant-beat-20-thin","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Giant Beat 24"" Ride","https://www.kosmic.com.au/paiste-giant-beat-24-ride","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST 20"" Medium Ride","https://www.kosmic.com.au/paiste-pst-20-medium-ride","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST 5 Rock Set 14/16/20 + Free 14 China","https://www.kosmic.com.au/paiste-pst-5-rock-set-14-16-20-free-14-china","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST3 10"" Splash","https://www.kosmic.com.au/paiste-pst3-10-splash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST3 14"" Hi-Hats","https://www.kosmic.com.au/paiste-pst3-14-hi-hats","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST3 14/16/20 Cymbal Pack","https://www.kosmic.com.au/paiste-pst3-14-16-20-cymbal-pack","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST3 16"" Crash","https://www.kosmic.com.au/paiste-pst3-16-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST3 18"" Crash/Ride","https://www.kosmic.com.au/paiste-pst3-18-crash-ride","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST3 20"" Ride","https://www.kosmic.com.au/paiste-pst3-20-ride","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST5 10"" Splash","https://www.kosmic.com.au/paiste-pst5-10-splash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Pst5 13 Medium Hats","https://www.kosmic.com.au/paiste-pst5-13-medium-hats","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST5 14"" Medium Hi-Hats","https://www.kosmic.com.au/paiste-pst5-14-medium-hi-hats","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Pst5 16 Chinese","https://www.kosmic.com.au/paiste-pst5-16-chinese","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Pst5 16 Medium Crash","https://www.kosmic.com.au/paiste-pst5-16-medium-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST5 16"" Thin Crash","https://www.kosmic.com.au/paiste-pst5-16-thin-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Pst5 18 Medium Crash","https://www.kosmic.com.au/paiste-pst5-18-medium-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Pst5 18 Rock Crash","https://www.kosmic.com.au/paiste-pst5-18-rock-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST5 18"" Chinese","https://www.kosmic.com.au/paiste-pst5-18-chinese","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST5 8"" Splash","https://www.kosmic.com.au/paiste-pst5-8-splash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST7 Cymbal Pack 14/16/20 + Free 18 Crash","https://www.kosmic.com.au/paiste-pst7-cymbal-pack-14-16-20-free-18-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST8 10"" Reflector Thin Splash","https://www.kosmic.com.au/paiste-pst8-10-reflector-thin-splash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST8 18"" Reflector Effects Pack - 10"" Splash, 18"" China","https://www.kosmic.com.au/paiste-pst8-18-reflector-effects-pack-10-splash-18","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST8 18"" Reflector Medium China","https://www.kosmic.com.au/paiste-pst8-18-reflector-medium-china","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST8 18"" Reflector Medium Crash","https://www.kosmic.com.au/paiste-pst8-18-reflector-medium-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST8 20"" Reflector Medium Ride","https://www.kosmic.com.au/paiste-pst8-20-reflector-medium-ride","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST8 22"" Reflector Rock Ride","https://www.kosmic.com.au/paiste-pst8-22-reflector-rock-ride","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST8 Reflector Rock Pack -14 Hats, 16 Crash, 20 Ride","https://www.kosmic.com.au/paiste-pst8-reflector-rock-pack-14-hats-16-crash-2","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste PST8 Reflector Universal Set - 14"" Hats, 16"" Crash, 20"" Ride","https://www.kosmic.com.au/paiste-pst8-reflector-universal-set-14-hats-16-cra","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Pts5 14 Thin Crash","https://www.kosmic.com.au/paiste-pts5-14-thin-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Rude 14"" Hats","https://www.kosmic.com.au/paiste-rude-14-hats","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Rude 16 Crash Ride","https://www.kosmic.com.au/paiste-rude-16-crash-ride","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Rude 18"" China","https://www.kosmic.com.au/paiste-rude-18-china","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Rude 19 Crash Ride","https://www.kosmic.com.au/paiste-rude-19-crash-ride","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Rude 19"" Thin Crash","https://www.kosmic.com.au/paiste-rude-19-thin-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature 10"" Splash","https://www.kosmic.com.au/paiste-signature-10-splash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature 16 Fast Crash","https://www.kosmic.com.au/paiste-signature-16-fast-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature 16"" Full Crash","https://www.kosmic.com.au/paiste-signature-16-full-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature 17"" Full Crash","https://www.kosmic.com.au/paiste-signature-17-full-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature 18"" Fast Crash","https://www.kosmic.com.au/paiste-signature-18-fast-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature 18"" Full Crash","https://www.kosmic.com.au/paiste-signature-18-full-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature 19"" Full Crash","https://www.kosmic.com.au/paiste-signature-19-full-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature Dark Energy 10"" Splash Mark I","https://www.kosmic.com.au/paiste-signature-dark-energy-10-splash-mark-i","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature Dark Energy 13"" Hi-Hats Mark I","https://www.kosmic.com.au/paiste-signature-dark-energy-13-hi-hats-mark-i","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature Dark Energy 16"" Crash Mark I","https://www.kosmic.com.au/paiste-signature-dark-energy-16-crash-mark-i","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature Dark Energy 17"" Crash Mark I","https://www.kosmic.com.au/paiste-signature-dark-energy-17-crash-mark-i","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature Dark Energy 18"" Crash Mark I","https://www.kosmic.com.au/paiste-signature-dark-energy-18-crash-mark-i","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature Dark Energy 19"" Crash Mark I","https://www.kosmic.com.au/paiste-signature-dark-energy-19-crash-mark-i","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature Dark Energy 20"" Ride Mark I","https://www.kosmic.com.au/paiste-signature-dark-energy-20-ride-mark-i","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature Dark Energy 8"" Splash Mark I","https://www.kosmic.com.au/paiste-signature-dark-energy-8-splash-mark-i","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature Precision 10"" Splash","https://www.kosmic.com.au/paiste-signature-precision-10-splash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature Precision 14"" Hi-Hats","https://www.kosmic.com.au/paiste-signature-precision-14-hi-hats","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
"Paiste Signature Precision 16"" Crash","https://www.kosmic.com.au/paiste-signature-precision-16-crash","The Drum Shop At Kosmic - Perth's One Stop Shop For Drummers and Percussionists.","https://www.kosmic.com.au/guitar/"
